match_id,round_num,map_name,round_num,bomb_planted,bomb_defused,bomb_exploded,total_kills,headshot_kills,headshot_rate,avg_kill_distance,kill_distance_std,max_kill_distance,total_damage,kill_duration,kill_tempo,smoke_kills,wallbang_kills,noscope_kills,first_kill_headshot,prev_t_win,prev_ct_win,t_win_streak,t_score,ct_score,score_diff,t_win,ct_win,map_encoded
ence-vs-1win-m1-train,25,de_train,25,False,False,False,9.0,7.0,0.7777777777777778,19.139366055555556,9.9014790268621,28.997147,760.0,2752.0,3.2703488372093026,3.0,0.0,0.0,False,0.0,1.0,0.0,8.0,16.0,-8.0,0,1,1
ence-vs-1win-m1-train,26,de_train,26,True,False,False,9.0,4.0,0.4444444444444444,15.782236688888888,14.145706520160546,39.42854,659.0,3791.0,2.374043787918755,0.0,0.0,0.0,True,0.0,1.0,1.0,9.0,16.0,-7.0,1,0,1
ence-vs-1win-m1-train,27,de_train,27,True,True,False,7.0,2.0,0.2857142857142857,21.524809714285713,13.005904255401207,45.368263,787.0,2839.0,2.4656569214512154,1.0,1.0,0.0,False,1.0,0.0,0.0,9.0,17.0,-8.0,0,1,1
ence-vs-1win-m1-train,28,de_train,28,False,False,False,7.0,3.0,0.42857142857142855,19.429008142857146,11.020689764474643,35.300865,676.0,3795.0,1.844532279314888,1.0,0.0,0.0,True,0.0,1.0,0.0,9.0,18.0,-9.0,0,1,1
ence-vs-1win-m1-train,29,de_train,29,False,False,False,7.0,0.0,0.0,19.44642937142857,11.48460417986898,35.249588,485.0,4043.0,1.7313875834776156,0.0,0.0,0.0,False,0.0,1.0,0.0,9.0,19.0,-10.0,0,1,1
ence-vs-1win-m1-train,30,de_train,30,False,False,False,8.0,3.0,0.375,23.754900125,6.966759397740949,35.46779,546.0,6014.0,1.3302294645826405,1.0,1.0,0.0,False,0.0,1.0,0.0,9.0,20.0,-11.0,0,1,1
ence-vs-1win-m1-train,31,de_train,31,False,False,False,8.0,4.0,0.5,15.4198220375,8.914384924683658,32.2806,628.0,2472.0,3.236245954692557,0.0,0.0,0.0,False,0.0,1.0,1.0,10.0,20.0,-10.0,1,0,1
ence-vs-1win-m1-train,32,de_train,32,False,False,False,7.0,3.0,0.42857142857142855,19.3024671,6.891163017234209,30.169184,611.0,5995.0,1.1676396997497915,0.0,0.0,0.0,False,1.0,0.0,2.0,11.0,20.0,-9.0,1,0,1
ence-vs-1win-m1-train,33,de_train,33,True,False,False,9.0,4.0,0.4444444444444444,19.84562681111111,7.737018229878278,29.304731,568.0,6229.0,1.4448547118317547,1.0,0.0,0.0,True,1.0,0.0,3.0,12.0,20.0,-8.0,1,0,1
ence-vs-1win-m1-train,34,de_train,34,True,False,False,8.0,4.0,0.5,19.80980075,9.174391961047379,31.233414,615.0,6485.0,1.233616037008481,0.0,0.0,0.0,True,1.0,0.0,4.0,13.0,20.0,-7.0,1,0,1
ence-vs-1win-m1-train,35,de_train,35,False,False,False,5.0,1.0,0.2,22.522396399999998,18.46944923800573,46.417233,381.0,395.0,12.658227848101266,2.0,0.0,0.0,False,1.0,0.0,0.0,13.0,21.0,-8.0,0,1,1
fake-do-biru-vs-oddik-m1-dust2,1,de_dust2,1,False,False,False,131.0,95.0,0.7251908396946565,23.38117853851852,18.10655803521218,76.695564,18547.0,49961.0,2.622045195252297,0.0,15.0,0.0,True,0.0,0.0,0.0,0.0,1.0,-1.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,2,de_dust2,2,True,True,False,17.0,11.0,0.6470588235294118,28.254798917647058,19.40054906663227,74.42132,2162.0,8621.0,1.97192901055562,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,2.0,-2.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,3,de_dust2,3,True,False,True,10.0,2.0,0.2,17.3706408,8.742597238032868,27.99788,502.0,6944.0,1.4400921658986177,1.0,0.0,0.0,True,0.0,1.0,1.0,1.0,2.0,-1.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,4,de_dust2,4,False,False,False,6.0,5.0,0.8333333333333334,32.758780333333334,13.138581891162541,50.49002,444.0,1827.0,3.284072249589491,0.0,1.0,0.0,False,1.0,0.0,2.0,2.0,2.0,0.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,5,de_dust2,5,True,False,True,1.0,1.0,1.0,3.1571476,0.0,3.1571476,119.0,0.0,1000.0,0.0,0.0,0.0,True,1.0,0.0,3.0,3.0,2.0,1.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,6,de_dust2,6,False,False,False,9.0,5.0,0.5555555555555556,16.706338333333335,8.092635048542162,30.317703,631.0,10197.0,0.88261253309797,2.0,0.0,0.0,False,1.0,0.0,0.0,3.0,3.0,0.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,7,de_dust2,7,True,False,False,6.0,5.0,0.8333333333333334,12.5531006,7.117938504488855,24.712059,779.0,2297.0,2.61210274270788,1.0,0.0,0.0,True,0.0,1.0,1.0,4.0,3.0,1.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,8,de_dust2,8,False,False,False,6.0,1.0,0.16666666666666666,25.76714683333333,12.407567841507205,38.460133,442.0,736.0,8.152173913043478,1.0,1.0,0.0,True,1.0,0.0,2.0,5.0,3.0,2.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,9,de_dust2,9,True,False,False,7.0,3.0,0.42857142857142855,23.629485,7.405622790201691,36.846806,488.0,2375.0,2.947368421052632,0.0,0.0,0.0,False,1.0,0.0,3.0,6.0,3.0,3.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,10,de_dust2,10,True,False,True,3.0,2.0,0.6666666666666666,9.372456833333333,5.02320181465946,15.1715145,338.0,96.0,31.25,1.0,0.0,0.0,True,1.0,0.0,4.0,7.0,3.0,4.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,11,de_dust2,11,False,False,False,8.0,2.0,0.25,15.814777175,9.921028817140094,30.873941,454.0,2707.0,2.9553010712966383,3.0,1.0,0.0,False,1.0,0.0,0.0,7.0,4.0,3.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,12,de_dust2,12,False,False,False,4.0,1.0,0.25,18.621326425,11.973557133283832,29.887037,227.0,532.0,7.518796992481203,0.0,0.0,0.0,False,0.0,1.0,0.0,7.0,5.0,2.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,13,de_dust2,13,True,True,False,10.0,6.0,0.6,22.60883206,13.644710835240055,52.944016,1107.0,8502.0,1.1761938367442955,2.0,0.0,0.0,False,0.0,1.0,0.0,7.0,6.0,1.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,14,de_dust2,14,False,False,False,7.0,6.0,0.8571428571428571,18.72666848571429,12.689381754955216,38.123062,685.0,829.0,8.443908323281061,0.0,0.0,0.0,True,0.0,1.0,1.0,8.0,6.0,2.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,15,de_dust2,15,False,False,False,5.0,2.0,0.4,9.6366008,6.047690700213115,16.328833,295.0,2107.0,2.3730422401518747,0.0,0.0,0.0,False,1.0,0.0,0.0,8.0,7.0,1.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,16,de_dust2,16,False,False,False,7.0,4.0,0.5714285714285714,22.94419242857143,4.138915582149865,32.121563,535.0,5863.0,1.1939280231963159,0.0,1.0,0.0,False,0.0,1.0,0.0,8.0,8.0,0.0,0,1,2
