tick,winner,reason,winning_team,round_num,tick_start,tick_end,bomb_planted,bomb_defused,bomb_exploded,match_id,map_name,total_kills,headshot_kills,avg_kill_distance,kill_distance_std,max_kill_distance,total_damage,most_common_weapon,smoke_kills,wallbang_kills,noscope_kills,first_kill_tick,last_kill_tick,headshot_rate,kill_duration,kill_tempo,first_kill_attacker_name,first_kill_weapon,first_kill_headshot,awp_kills,t_win,ct_win,prev_t_win,prev_ct_win,t_win_streak,t_score,ct_score,score_diff
13279,T,bomb_exploded,T,3,6213,13279,True,False,True,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,4.0,14.142390083333334,3.966581044563698,18.797531,379.0,ak47,0.0,0.0,0.0,8643.0,9582.0,0.6666666666666666,939.0,6.3897763578274756,shield,mp9,True,0.0,1,0,1.0,0.0,2.0,2.0,0.0,2.0
17559,T,ct_killed,T,4,13279,17559,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,8.0,3.0,14.893671125000001,6.75788744096284,26.305285,394.0,ak47,0.0,0.0,0.0,15473.0,17559.0,0.375,2086.0,3.835091083413231,AquaRS,mp9,False,0.0,1,0,1.0,0.0,3.0,3.0,0.0,3.0
26519,CT,time_ran_out,CT,5,17559,26519,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,1.0,18.276749833333334,5.941589941883684,26.014921,493.0,awp,2.0,0.0,0.0,23331.0,25694.0,0.16666666666666666,2363.0,2.5391451544646637,shield,awp,False,3.0,0,1,1.0,0.0,0.0,3.0,1.0,2.0
35429,CT,t_killed,CT,6,26519,35429,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,3.0,1.0,16.500654,5.015744531428313,22.031977,227.0,m4a1_silencer,0.0,0.0,0.0,32654.0,35429.0,0.3333333333333333,2775.0,1.0810810810810811,shield,awp,False,1.0,0,1,0.0,1.0,0.0,3.0,2.0,1.0
44037,CT,t_killed,CT,7,35429,44037,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,4.0,9.47475155,2.7928100994254614,14.820893,592.0,usp_silencer,0.0,0.0,0.0,43626.0,44037.0,0.6666666666666666,411.0,14.598540145985401,paz,ak47,False,1.0,0,1,0.0,1.0,0.0,3.0,3.0,0.0
55154,T,bomb_exploded,T,8,44037,55154,True,False,True,vpprodigy-vs-fire-flux-m2-train,de_train,7.0,5.0,22.026237000000002,9.486558625762875,35.18056,634.0,ak47,1.0,0.0,0.0,46912.0,55089.0,0.7142857142857143,8177.0,0.8560596795890913,turbo,galilar,True,1.0,1,0,0.0,1.0,1.0,4.0,3.0,1.0
63936,T,ct_killed,T,9,55154,63936,True,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,8.0,5.0,16.756031175,9.587667288498402,28.162838,741.0,ak47,0.0,0.0,0.0,59171.0,63936.0,0.625,4765.0,1.6789087093389297,Banjo,m4a1_silencer,False,1.0,1,0,1.0,0.0,2.0,5.0,3.0,2.0
68234,CT,bomb_defused,CT,10,63936,68234,True,True,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,1.0,21.5346595,14.236703355216008,45.031624,271.0,m4a1_silencer,1.0,0.0,0.0,66522.0,67390.0,0.16666666666666666,868.0,6.912442396313365,Banjo,m4a1_silencer,False,1.0,0,1,1.0,0.0,0.0,5.0,4.0,1.0
77719,CT,bomb_defused,CT,11,68234,77719,True,True,False,vpprodigy-vs-fire-flux-m2-train,de_train,8.0,3.0,20.498280725,12.718040328589312,36.729073,600.0,m4a1_silencer,0.0,0.0,0.0,71264.0,76972.0,0.375,5708.0,1.4015416958654519,turbo,galilar,True,1.0,0,1,0.0,1.0,0.0,5.0,5.0,0.0
83317,T,ct_killed,T,12,77719,83317,True,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,3.0,15.7944283,10.788627577186627,29.395073,399.0,galilar,0.0,0.0,0.0,80133.0,83317.0,0.5,3184.0,1.8844221105527637,turbo,galilar,False,1.0,1,0,0.0,1.0,1.0,6.0,5.0,1.0
90626,CT,t_killed,CT,13,83317,90626,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,5.0,3.0,17.99684936,12.347364517978344,37.42821,469.0,awp,0.0,0.0,0.0,85993.0,90626.0,0.6,4633.0,1.0792143319663285,paz,mp9,True,2.0,0,1,1.0,0.0,0.0,6.0,6.0,0.0
99984,T,ct_killed,T,14,90626,99984,True,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,5.0,16.242111583333333,4.877691233077104,25.127478,519.0,glock,2.0,0.0,0.0,98600.0,99984.0,0.8333333333333334,1384.0,4.335260115606936,soulfly,glock,True,0.0,1,0,0.0,1.0,1.0,7.0,6.0,1.0
107556,T,bomb_exploded,T,15,99984,107556,True,False,True,vpprodigy-vs-fire-flux-m2-train,de_train,2.0,0.0,22.285778999999998,0.15439535145852326,22.394953,57.0,galilar,0.0,0.0,0.0,103113.0,103499.0,0.0,386.0,5.181347150259067,soulfly,galilar,False,0.0,1,0,1.0,0.0,2.0,8.0,6.0,2.0
113431,T,ct_killed,T,16,107556,113431,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,8.0,5.0,16.605854349999998,7.947284721755708,34.0267,528.0,galilar,1.0,1.0,0.0,109862.0,113431.0,0.625,3569.0,2.241524236480807,F0R3VER,famas,False,0.0,1,0,1.0,0.0,3.0,9.0,6.0,3.0
124546,T,bomb_exploded,T,17,113431,124546,True,False,True,vpprodigy-vs-fire-flux-m2-train,de_train,7.0,6.0,16.984546485714286,12.618772320798882,41.77353,804.0,ak47,0.0,0.0,0.0,119980.0,122432.0,0.8571428571428571,2452.0,2.8548123980424145,FinigaN,galilar,False,0.0,1,0,1.0,0.0,4.0,10.0,6.0,4.0
132188,CT,bomb_defused,CT,18,124546,132188,True,True,False,vpprodigy-vs-fire-flux-m2-train,de_train,5.0,1.0,29.001149200000004,10.546395128976735,45.463467,324.0,m4a1_silencer,0.0,1.0,0.0,126780.0,131488.0,0.2,4708.0,1.0620220900594732,F0R3VER,m4a1_silencer,False,2.0,0,1,1.0,0.0,0.0,10.0,7.0,3.0
141816,CT,bomb_defused,CT,19,132188,141816,True,True,False,vpprodigy-vs-fire-flux-m2-train,de_train,8.0,5.0,11.58258865,5.211423994774029,17.72545,718.0,ak47,0.0,0.0,0.0,137791.0,140403.0,0.625,2612.0,3.0627871362940278,soulfly,ak47,True,1.0,0,1,0.0,1.0,0.0,10.0,8.0,2.0
144984,CT,t_killed,CT,20,141816,144984,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,2.0,15.705080233333334,9.330967540948114,28.686026,316.0,m4a1_silencer,0.0,0.0,0.0,143978.0,144984.0,0.3333333333333333,1006.0,5.964214711729622,F0R3VER,hegrenade,False,0.0,0,1,0.0,1.0,0.0,10.0,9.0,1.0
149500,T,ct_killed,T,21,144984,149500,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,7.0,2.0,15.476889614285714,10.368908336957906,34.201958,401.0,ak47,0.0,0.0,0.0,147415.0,149500.0,0.2857142857142857,2085.0,3.357314148681055,soulfly,inferno,False,1.0,1,0,0.0,1.0,1.0,11.0,9.0,2.0
157741,CT,t_killed,CT,22,149500,157741,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,7.0,4.0,22.326367428571427,9.834123893846225,33.192326,644.0,m4a1_silencer,0.0,0.0,0.0,153995.0,157741.0,0.5714285714285714,3746.0,1.8686599038974907,TriBorgg1,m4a1_silencer,True,2.0,0,1,1.0,0.0,0.0,11.0,10.0,1.0
164429,CT,t_killed,CT,23,157741,164429,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,7.0,4.0,21.301896571428568,8.892025770932232,32.7136,665.0,m4a1_silencer,0.0,0.0,0.0,161034.0,164429.0,0.5714285714285714,3395.0,2.061855670103093,lasfas,awp,False,2.0,0,1,0.0,1.0,0.0,11.0,11.0,0.0
170629,T,ct_killed,T,24,164429,170629,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,3.0,8.695137716666666,8.43916335130853,23.053827,444.0,ak47,1.0,0.0,0.0,170050.0,170629.0,0.5,579.0,10.362694300518134,soulfly,ak47,True,0.0,1,0,0.0,1.0,1.0,12.0,11.0,1.0
176345,CT,bomb_defused,CT,25,170629,176345,True,True,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,4.0,24.37924166666667,8.941208330307681,32.38923,482.0,m4a1_silencer,2.0,0.0,0.0,173255.0,176025.0,0.6666666666666666,2770.0,2.1660649819494586,lasfas,awp,False,1.0,0,1,1.0,0.0,0.0,12.0,12.0,0.0
184977,CT,t_killed,CT,26,176345,184977,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,6.0,3.0,28.3937535,8.692439902503734,40.138817,561.0,ak47,0.0,0.0,0.0,181928.0,184977.0,0.5,3049.0,1.9678583142013775,lasfas,awp,False,2.0,0,1,0.0,1.0,0.0,12.0,13.0,-1.0
195322,CT,bomb_defused,CT,27,184977,195322,True,True,False,vpprodigy-vs-fire-flux-m2-train,de_train,8.0,4.0,16.827076375,7.071999871528459,29.151896,660.0,ak47,0.0,0.0,0.0,190704.0,194854.0,0.5,4150.0,1.927710843373494,AquaRS,ak47,False,1.0,0,1,0.0,1.0,0.0,12.0,14.0,-2.0
202721,T,ct_killed,T,28,195322,202721,True,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,9.0,3.0,21.684189833333335,12.689915110446982,41.939106,615.0,ak47,3.0,0.0,0.0,198357.0,202721.0,0.3333333333333333,4364.0,2.062328139321723,shield,awp,False,2.0,1,0,0.0,1.0,1.0,13.0,14.0,-1.0
212580,T,ct_killed,T,29,202721,212580,False,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,7.0,4.0,13.884813957142857,9.130920305881332,32.20314,596.0,ak47,0.0,0.0,0.0,211249.0,212580.0,0.5714285714285714,1331.0,5.259203606311044,AquaRS,ak47,True,1.0,1,0,1.0,0.0,2.0,14.0,14.0,0.0
218594,T,ct_killed,T,30,212580,218594,True,False,False,vpprodigy-vs-fire-flux-m2-train,de_train,8.0,5.0,14.667145375,7.479817592814088,28.774885,645.0,ak47,1.0,0.0,0.0,214886.0,218594.0,0.625,3708.0,2.157497303128371,turbo,ak47,True,0.0,1,0,1.0,0.0,3.0,15.0,14.0,1.0
