assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,,,flameZ,76561197978835160,False,False,9.6128025,4,35,0,False,stomach,False,False,0,0,False,297640,broky,76561198201620490,ak47,17293822569150152711,30576196202,,0
False,apEX,76561197989744167,mezii,76561197973140692,False,False,7.1551375,0,16,0,False,left_leg,False,False,2,0,False,297656,rain,76561197997351207,ak47,17293822569117515783,39870461484,,0
False,rain,76561197997351207,Twistzz,76561198016255205,False,False,22.762901,17,83,0,True,head,False,False,0,0,False,297715,mezii,76561197973140692,m4a1_silencer,17293822569109651516,41487540675,,0
False,,,flameZ,76561197978835160,False,False,19.440357,4,34,0,False,stomach,False,False,0,0,True,297822,Twistzz,76561198016255205,ak47,17293822569150152711,30576196202,,0
False,,,flameZ,76561197978835160,False,False,10.508453,15,110,0,True,head,False,False,0,0,False,298088,karrigan,76561197989430253,ak47,17293822569150152711,30576196202,,0
False,,,broky,76561198201620490,False,False,33.90876,1,109,0,False,chest,False,False,0,0,False,302162,ropz,76561197991272318,awp,17293822569102704649,0,,0
False,karrigan,76561197989430253,frozen,76561198068422762,False,False,14.289013,6,31,0,False,stomach,False,False,0,0,False,302296,flameZ,76561197978835160,m4a1_silencer,17293822569188622396,46170575971,,0
False,,,karrigan,76561197989430253,False,False,13.102524,1,6,0,False,chest,False,False,1,0,True,302352,mezii,76561197973140692,m4a1_silencer,17293822569167192124,30147640710,,0
False,,,broky,76561198201620490,False,False,34.260372,1,109,0,False,chest,False,False,0,0,False,302646,ZywOo,76561198113666193,awp,17293822569102704649,0,,0
False,frozen,76561198068422762,Twistzz,76561198016255205,False,False,32.236202,16,79,0,True,head,False,False,0,0,False,302684,apEX,76561197989744167,m4a1_silencer,17293822569109651516,41487540675,,0
False,,,mezii,76561197973140692,False,False,16.171663,15,109,0,True,head,False,False,0,0,False,307051,Twistzz,76561198016255205,ak47,17293822569117515783,39870461484,,0
False,,,ZywOo,76561198113666193,False,False,25.331846,1,137,0,False,stomach,False,False,0,0,False,307687,broky,76561198201620490,awp,17293822569152249865,39421212964,,0
False,Twistzz,76561198016255205,karrigan,76561197989430253,False,False,21.538843,3,27,0,False,chest,False,False,0,0,False,309278,mezii,76561197973140692,ak47,17293822569117515783,39870461484,,0
False,,,ZywOo,76561198113666193,False,False,36.843624,1,109,0,False,chest,False,False,0,0,True,309362,karrigan,76561197989430253,awp,17293822569152249865,39421212964,,0
False,,,flameZ,76561197978835160,False,False,18.673782,15,108,0,True,head,False,False,0,0,False,309680,rain,76561197997351207,ak47,17293822569150152711,30576196202,,0
False,,,flameZ,76561197978835160,False,False,17.669367,15,109,0,True,head,False,False,0,0,False,310116,frozen,76561198068422762,ak47,17293822569150152711,30576196202,,0
False,,,broky,76561198201620490,False,False,34.737175,1,109,0,False,right_arm,False,False,0,0,False,312777,ZywOo,76561198113666193,awp,17293822569102704649,0,,0
False,,,apEX,76561197989744167,False,False,62.881413,14,68,0,True,head,False,False,0,0,True,317223,Twistzz,76561198016255205,m4a1_silencer,17293822569179119676,37779540372,,0
False,,,broky,76561198201620490,False,False,30.538517,1,110,0,False,right_arm,False,False,0,0,False,318416,ropz,76561197991272318,awp,17293822569102704649,0,,0
False,,,rain,76561197997351207,True,False,1.4174716,16,112,0,True,head,False,False,0,0,True,318573,flameZ,76561197978835160,ak47,17293822569181806599,46385076973,,0
False,,,broky,76561198201620490,False,False,24.456905,1,109,0,False,chest,False,False,0,0,False,318703,mezii,76561197973140692,awp,17293822569102704649,0,,0
False,,,broky,76561198201620490,False,False,31.73067,1,109,0,False,chest,False,False,0,0,False,318840,apEX,76561197989744167,awp,17293822569102704649,0,,0
False,,,rain,76561197997351207,False,False,13.561263,15,109,0,True,head,False,False,0,0,False,326838,ropz,76561197991272318,ak47,17293822569181806599,46385076973,,0
False,,,rain,76561197997351207,False,False,15.165563,0,141,0,True,head,False,False,0,0,False,326943,apEX,76561197989744167,ak47,17293822569181806599,46385076973,,0
False,,,ZywOo,76561198113666193,False,False,27.216785,1,109,0,False,chest,False,False,0,0,False,327014,frozen,76561198068422762,awp,17293822569152249865,39421212964,,0
False,ropz,76561197991272318,mezii,76561197973140692,False,False,10.010331,4,23,0,False,chest,False,False,0,0,False,327142,rain,76561197997351207,m4a1,17293822569184952336,43761314903,,0
True,broky,76561198201620490,Twistzz,76561198016255205,False,False,9.048528,3,28,0,False,chest,False,False,0,0,True,327271,flameZ,76561197978835160,ak47,17293822569150152711,42656250015,,0
False,,,mezii,76561197973140692,False,False,14.000762,4,22,0,False,right_arm,False,False,0,0,False,327342,broky,76561198201620490,m4a1,17293822569184952336,43761314903,,0
False,,,Twistzz,76561198016255205,False,False,41.212406,15,105,0,True,head,False,False,0,0,False,327929,ZywOo,76561198113666193,ak47,17293822569150152711,42656250015,,0
False,,,mezii,76561197973140692,False,False,23.120304,35,53,0,False,generic,False,False,0,0,False,329137,karrigan,76561197989430253,hegrenade,,,,0
False,,,Twistzz,76561198016255205,False,False,24.46848,0,139,0,True,head,False,False,0,0,False,329943,mezii,76561197973140692,ak47,17293822569150152711,42656250015,,0
False,,,Twistzz,76561198016255205,False,False,6.442355,16,110,0,True,head,False,False,0,0,False,333556,ropz,76561197991272318,ak47,17293822569150152711,42656250015,,0
False,,,karrigan,76561197989430253,False,False,19.917902,3,27,0,False,chest,False,False,0,0,False,334237,flameZ,76561197978835160,ak47,17293822569170534407,25617925729,,0
False,,,frozen,76561198068422762,False,False,27.34488,0,138,0,True,head,False,False,0,0,False,334397,apEX,76561197989744167,ak47,17293822569163063303,45508740520,,0
False,,,Twistzz,76561198016255205,False,False,13.137789,15,110,0,True,head,False,False,0,0,False,334441,mezii,76561197973140692,ak47,17293822569150152711,42656250015,,0
False,,,ZywOo,76561198113666193,False,False,13.99864,1,111,0,False,chest,False,False,0,0,False,335296,broky,76561198201620490,awp,17293822569120989193,42303465222,,0
False,rain,76561197997351207,Twistzz,76561198016255205,False,False,30.506323,3,27,0,False,chest,False,False,0,0,False,335530,ZywOo,76561198113666193,ak47,17293822569150152711,42656250015,,0
False,,,rain,76561197997351207,False,False,0.0,4,23,0,False,chest,True,False,0,0,False,336352,rain,76561197997351207,world,,,,0
False,,,karrigan,76561197989430253,False,False,0.0,35,53,0,False,generic,True,False,0,0,False,337059,karrigan,76561197989430253,world,,,,0
False,,,,,False,False,0.0,93,484,0,False,generic,False,False,0,0,False,337605,frozen,76561198068422762,planted_c4,,,,0
False,,,,,False,False,0.0,100,375,0,False,generic,False,False,0,0,False,337605,Twistzz,76561198016255205,planted_c4,,,,0
