assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,Maka,76561198045739761,Ex3rcice,76561198168198200,False,False,11.658262,5,25,0,False,right_arm,False,False,0,0,False,80456,NiKo,76561198041683378,m4a1_silencer,17293822569167192124,20840919166,,0
False,,,kyousuke,76561199032006224,False,False,11.574782,15,110,0,True,head,False,False,0,0,False,80930,Ex3rcice,76561198168198200,ak47,17293822569150152711,41166387524,,0
False,,,TeSeS,76561197996678278,False,False,12.634625,0,142,0,True,head,False,False,0,0,False,81011,Lucky,76561198031890115,ak47,17293822569173942279,46678859076,,0
False,,,Maka,76561198045739761,False,False,24.124842,1,110,0,False,chest,False,False,0,0,False,81848,kyousuke,76561199032006224,awp,17293822569125249033,43287757702,,0
True,kyxsan,76561198057282432,kyousuke,76561199032006224,False,False,12.608662,15,109,0,True,head,False,False,0,0,False,84501,bodyy,76561198013295375,ak47,17293822569150152711,41166387524,,0
False,,,m0NESY,76561198074762801,False,False,13.406966,1,111,0,False,chest,False,False,0,0,False,84573,Graviti,76561198179538505,awp,17293822569125249033,43287757702,,0
False,bodyy,76561198013295375,Lucky,76561198031890115,False,False,11.157347,6,32,0,False,stomach,False,False,0,0,False,84586,kyousuke,76561199032006224,m4a1_silencer,17293822569169354812,44381482751,,0
True,kyxsan,76561198057282432,m0NESY,76561198074762801,False,False,16.964289,1,138,0,False,stomach,False,False,0,0,False,84746,Lucky,76561198031890115,awp,17293822569125249033,43287757702,,0
False,,,Ex3rcice,76561198168198200,False,False,9.28555,5,25,0,False,chest,False,False,0,0,False,84950,TeSeS,76561197996678278,m4a1_silencer,17293822569179840572,44274685964,,0
False,,,m0NESY,76561198074762801,False,False,14.126715,0,455,0,True,head,False,False,0,0,False,85836,Ex3rcice,76561198168198200,awp,17293822569125249033,43287757702,,0
False,Ex3rcice,76561198168198200,Maka,76561198045739761,False,False,39.23526,1,109,0,False,chest,False,False,0,0,False,86082,NiKo,76561198041683378,awp,17293822569125249033,43287757702,,0
False,,,m0NESY,76561198074762801,False,False,27.681185,1,110,0,False,chest,False,False,0,0,False,88911,Maka,76561198045739761,awp,17293822569125249033,43287757702,,0
False,,,NiKo,76561198041683378,False,False,36.23433,0,107,0,True,head,False,False,0,0,False,105682,bodyy,76561198013295375,usp_silencer,17293822569148907581,25704622822,,0
False,,,kyxsan,76561198057282432,False,False,24.421387,0,117,0,True,head,False,False,0,0,False,105740,Maka,76561198045739761,usp_silencer,17293822569145499709,44559374290,,0
False,,,kyousuke,76561199032006224,False,False,14.90971,0,125,0,True,head,False,False,0,0,False,105780,Graviti,76561198179538505,usp_silencer,17293822569135734845,41218054785,,0
False,Ex3rcice,76561198168198200,Lucky,76561198031890115,False,False,25.211903,0,87,0,True,head,False,False,0,0,False,106177,m0NESY,76561198074762801,glock,17293822569165815812,40744515569,,0
False,,,Ex3rcice,76561198168198200,False,False,10.074589,0,106,0,True,head,False,False,0,0,False,107654,kyousuke,76561199032006224,glock,17293822569105850372,45089236721,,0
False,,,Lucky,76561198031890115,False,False,18.223978,6,11,0,False,right_arm,False,False,0,0,False,110848,NiKo,76561198041683378,glock,17293822569165815812,40744515569,,0
False,NiKo,76561198041683378,TeSeS,76561197996678278,False,False,17.89976,0,123,0,True,head,False,False,0,0,False,111649,Ex3rcice,76561198168198200,usp_silencer,17293822569124921405,23868648851,,0
False,,,Lucky,76561198031890115,False,False,11.8129635,0,104,0,True,head,False,False,0,0,False,111811,TeSeS,76561197996678278,glock,17293822569165815812,40744515569,,0
False,,,Lucky,76561198031890115,False,False,8.4821825,0,108,0,True,head,False,False,0,0,False,112357,kyxsan,76561198057282432,glock,17293822569165815812,40744515569,,0
False,Ex3rcice,76561198168198200,Maka,76561198045739761,False,False,30.277227,0,21,0,False,stomach,False,False,0,0,True,116412,TeSeS,76561197996678278,mac10,17293822569102704657,0,,0
False,,,Graviti,76561198179538505,False,False,11.660807,0,24,0,False,left_arm,False,False,0,0,True,116912,kyxsan,76561198057282432,mac10,17293822569105588241,37648618757,,0
False,bodyy,76561198013295375,Maka,76561198045739761,False,False,14.072834,0,23,0,False,chest,False,False,0,0,False,117163,m0NESY,76561198074762801,mac10,17293822569102704657,0,,0
False,,,NiKo,76561198041683378,False,False,4.6226974,5,108,0,True,head,False,False,0,0,False,118270,bodyy,76561198013295375,fiveseven,17293822569125773315,6030551108,,0
False,,,Lucky,76561198031890115,False,False,39.094486,0,135,0,True,head,False,False,0,0,False,118362,kyousuke,76561199032006224,ak47,17293822569121185799,40075636079,,0
False,,,Maka,76561198045739761,False,False,15.423044,0,23,0,False,chest,False,False,0,0,False,118696,NiKo,76561198041683378,mac10,17293822569102704657,0,,0
False,,,Ex3rcice,76561198168198200,False,False,28.55374,3,23,0,False,chest,False,False,0,0,False,121482,NiKo,76561198041683378,galilar,17293822569170731021,41068202797,,0
False,,,Graviti,76561198179538505,False,False,4.1223645,23,62,0,True,head,False,False,0,0,False,121781,TeSeS,76561197996678278,mac10,17293822569105588241,37648618757,,0
False,TeSeS,76561197996678278,m0NESY,76561198074762801,True,False,13.115645,5,25,0,False,right_arm,False,False,0,0,False,122407,Graviti,76561198179538505,m4a1_silencer,17293822569126297660,30597131242,,0
